hiring_unit_id,subfield_most_frequent,subfield_most_frequent_two_digit,year,never_returned,JTTP_authid,reneger_treatment_4digit
60027021,_1700,_17,2012,0.0,1,0
60027021,_2208,_22,2016,0.0,1,0
60027021,_3107,_31,2017,0.0,1,0
60027257,_1111,_11,2012,0.0,1,0
60027277,_1904,_19,2015,0.0,1,0
60027277,_2312,_23,2017,0.0,1,0
60027363,_1702,_17,2017,0.0,1,0
60027363,_1908,_19,2013,0.0,1,0
60027363,_1912,_19,2017,0.0,1,0
60027363,_2207,_22,2017,0.0,1,0
60027363,_2300,_23,2013,0.0,1,0
60027363,_2303,_23,2013,0.0,1,0
60027363,_2500,_25,2017,0.0,1,0
60027363,_3100,_31,2017,0.0,2,0
60027363,_3106,_31,2017,0.0,1,0
60027416,_1303,_13,2012,0.0,1,0
60027416,_1306,_13,2012,1.0,1,1
60027416,_1503,_15,2017,0.0,1,0
60027416,_1600,_16,2016,0.0,1,0
60027416,_1605,_16,2017,0.0,2,0
60027416,_2613,_26,2016,0.0,1,0
60027416,_2700,_27,2012,0.0,1,0
60027470,_1500,_15,2017,0.0,1,0
60027470,_1505,_15,2015,1.0,1,1
60027470,_1600,_16,2013,0.0,2,0
60027470,_2211,_22,2015,0.0,1,0
60027470,_2304,_23,2017,1.0,1,1
60027470,_2500,_25,2015,0.0,1,0
60027470,_2700,_27,2013,0.0,1,0
60027631,_1605,_16,2017,0.0,1,0
60027631,_2610,_26,2013,0.0,1,0
60027631,_3103,_31,2012,0.0,1,0
60027631,_3105,_31,2015,0.0,1,0
60027631,_3106,_31,2013,0.0,1,0
60027799,_2208,_22,2011,0.0,1,0
60027799,_3104,_31,2017,0.0,1,0
60028009,_1105,_11,2015,0.0,1,0
60028009,_1309,_13,2017,0.0,1,0
60028009,_2500,_25,2016,0.0,1,0
60028265,_1600,_16,2015,0.5,2,0
60028265,_1605,_16,2016,0.0,1,0
60028265,_1705,_17,2017,0.0,1,0
60028265,_2208,_22,2017,0.0,1,0
60028797,_1503,_15,2016,0.0,1,0
60028891,_2210,_22,2017,0.0,1,0
60028965,_1906,_19,2016,0.0,1,0
60028965,_1907,_19,2017,0.0,1,0
60029242,_1000,_10,2013,0.0,1,0
60029242,_1303,_13,2013,0.0,2,0
60029242,_1307,_13,2013,0.0,1,0
60029242,_1312,_13,2013,0.0,1,0
60029242,_1503,_15,2017,0.0,1,0
60029242,_1600,_16,2011,0.0,1,0
60029242,_1605,_16,2017,0.0,1,0
60029242,_1700,_17,2013,0.0,1,0
60029242,_1900,_19,2013,1.0,1,1
60029242,_1902,_19,2012,0.0,1,0
60029242,_2700,_27,2013,0.0,1,0
60029242,_2800,_28,2015,0.0,1,0
60029242,_3107,_31,2017,0.0,1,0
60029306,_1000,_10,2016,1.0,1,1
60029306,_1105,_11,2016,0.0,1,0
60029306,_1110,_11,2015,0.0,1,0
60029306,_1111,_11,2017,1.0,1,1
60029306,_1303,_13,2017,0.0,2,0
60029306,_1307,_13,2015,0.0,1,0
60029306,_1311,_13,2016,0.0,1,0
60029306,_1312,_13,2012,0.0,1,0
60029306,_1405,_14,2017,0.0,1,0
60029306,_1503,_15,2015,0.0,1,0
60029306,_1600,_16,2013,0.0,3,0
60029306,_1602,_16,2012,1.0,1,1
60029306,_1705,_17,2013,0.0,1,0
60029306,_1900,_19,2017,0.0,2,0
60029306,_1903,_19,2013,0.0,1,0
60029306,_1908,_19,2013,0.0,1,0
60029306,_1909,_19,2015,0.0,1,0
60029306,_2102,_21,2017,0.0,1,0
60029306,_2105,_21,2017,0.0,2,0
60029306,_2205,_22,2013,1.0,1,1
60029306,_2208,_22,2013,0.0,2,0
60029306,_2210,_22,2013,0.0,1,0
60029306,_2312,_23,2015,0.0,1,0
60029306,_2403,_24,2013,0.0,1,0
60029306,_2500,_25,2015,0.0,2,0
60029306,_2504,_25,2016,1.0,1,1
60029306,_2505,_25,2017,0.0,1,0
60029306,_2600,_26,2015,0.0,1,0
60029306,_2603,_26,2016,0.0,1,0
60029306,_2604,_26,2016,0.0,1,0
60029306,_2700,_27,2017,0.0,1,0
60029306,_2716,_27,2015,1.0,1,1
60029306,_2740,_27,2016,0.0,1,0
60029306,_2741,_27,2017,1.0,1,1
60029306,_2800,_28,2017,1.0,1,1
60029306,_3100,_31,2015,0.0,1,0
60029306,_3101,_31,2017,0.0,1,0
60029306,_3104,_31,2017,0.0,3,0
60029306,_3106,_31,2017,0.0,2,0
60029306,_3305,_33,2012,1.0,1,1
60029380,_1600,_16,2017,0.0,1,0
60029386,_1110,_11,2016,0.0,1,0
60029608,_1000,_10,2012,0.0,1,0
60029608,_1110,_11,2015,0.0,1,0
60029608,_1300,_13,2017,0.0,1,0
60029608,_1307,_13,2012,0.0,1,0
60029608,_1311,_13,2013,0.0,1,0
60029608,_1312,_13,2012,0.0,1,0
60029608,_1606,_16,2015,0.0,1,0
60029925,_3107,_31,2015,0.0,1,0
60030270,_2406,_24,2013,1.0,1,1
60030270,_2604,_26,2017,0.0,1,0
60030434,_2700,_27,2017,0.0,1,0
60030904,_1702,_17,2012,0.0,1,0
60031031,_1110,_11,2012,0.0,1,0
60031031,_1303,_13,2017,0.0,1,0
60031031,_1311,_13,2015,0.0,1,0
60031031,_1312,_13,2017,0.0,1,0
60031031,_1600,_16,2016,0.0,2,0
60031031,_1605,_16,2017,1.0,1,1
60031031,_1606,_16,2013,0.0,1,0
60031031,_1706,_17,2015,0.0,1,0
60031031,_1909,_19,2016,0.0,1,0
60031031,_1912,_19,2012,1.0,1,1
60031031,_2102,_21,2017,0.0,1,0
60031031,_2205,_22,2015,1.0,1,1
60031031,_2207,_22,2017,0.0,1,0
60031031,_2208,_22,2011,0.0,1,0
60031031,_2304,_23,2017,0.0,1,0
60031031,_2308,_23,2017,0.0,1,0
60031031,_2404,_24,2017,0.0,1,0
60031031,_2500,_25,2015,1.0,1,1
60031031,_2504,_25,2016,0.0,1,0
60031031,_3103,_31,2013,0.0,1,0
60031031,_3104,_31,2017,0.0,1,0
60031031,_3105,_31,2017,0.0,1,0
60031031,_3106,_31,2015,0.0,1,0
60031031,_3107,_31,2016,0.0,1,0
60031031,_3313,_33,2011,0.0,1,0
60031041,_1000,_10,2016,0.0,1,0
60031041,_1105,_11,2017,0.0,1,0
60031041,_1110,_11,2015,0.0,1,0
60031041,_1111,_11,2017,1.0,2,1
60031041,_1311,_13,2017,0.0,1,0
60031041,_1706,_17,2015,0.0,1,0
60031041,_2312,_23,2017,0.0,1,0
60031150,_1105,_11,2016,0.0,1,0
60031150,_2303,_23,2013,0.0,1,0
60031454,_2500,_25,2017,0.0,1,0
60031863,_1303,_13,2015,0.0,1,0
60031863,_1307,_13,2016,0.0,1,0
60031863,_1603,_16,2017,0.0,1,0
60031863,_2200,_22,2017,0.0,1,0
60031863,_2207,_22,2015,0.0,1,0
60031863,_2208,_22,2013,1.0,1,1
60031863,_2210,_22,2017,0.5,2,0
60031863,_2211,_22,2013,0.0,1,0
60031863,_2404,_24,2013,0.0,1,0
60031863,_2500,_25,2016,0.0,1,0
60031863,_3107,_31,2017,0.0,1,0
60032168,_3103,_31,2017,0.0,2,0
60032203,_1100,_11,2015,0.0,1,0
60032203,_1110,_11,2016,0.0,1,0
60032203,_1311,_13,2012,1.0,1,1
60032203,_2305,_23,2017,0.0,1,0
60032203,_2700,_27,2015,0.0,1,0
60032275,_1600,_16,2013,1.0,1,1
60032356,_1600,_16,2013,0.0,1,0
60032356,_1602,_16,2015,1.0,1,1
60032356,_1605,_16,2017,0.0,1,0
60032356,_1700,_17,2017,0.0,1,0
60032356,_1706,_17,2012,0.0,1,0
60032356,_1708,_17,2012,0.0,1,0
60032356,_1712,_17,2012,1.0,1,1
60032356,_1909,_19,2017,0.0,1,0
60032356,_2102,_21,2017,1.0,1,1
60032356,_2200,_22,2015,0.0,1,0
60032356,_2205,_22,2011,0.0,1,0
60032356,_2208,_22,2013,0.0,3,0
60032356,_2210,_22,2012,0.0,1,0
60032356,_2211,_22,2012,0.0,2,0
60032356,_2215,_22,2017,0.0,1,0
60032356,_2500,_25,2017,0.2,5,0
60032356,_3104,_31,2013,1.0,1,1
60032356,_3107,_31,2012,1.0,1,1
60032389,_2500,_25,2017,0.0,1,0
60032744,_1700,_17,2017,0.0,2,0
60032955,_1109,_11,2017,0.0,1,0
60032955,_1110,_11,2013,0.0,2,0
60032955,_1300,_13,2016,1.0,1,1
60032955,_1307,_13,2015,0.0,2,0
60032955,_1311,_13,2013,0.0,1,0
60032955,_1312,_13,2015,0.0,1,0
60032955,_2403,_24,2017,0.0,1,0
60032955,_2404,_24,2017,0.0,1,0
60032955,_2406,_24,2013,0.0,1,0
60032955,_3104,_31,2015,1.0,1,1
60033100,_1000,_10,2017,1.0,1,1
60033100,_1111,_11,2015,0.0,1,0
60033100,_1300,_13,2016,0.0,1,0
60033100,_1303,_13,2015,0.0,2,0
60033100,_1307,_13,2013,0.0,1,0
60033100,_1312,_13,2015,1.0,1,1
60033100,_1313,_13,2016,0.0,1,0
60033100,_1502,_15,2017,0.0,1,0
60033100,_1503,_15,2015,0.0,1,0
60033100,_1600,_16,2011,0.0,1,0
60033100,_1602,_16,2015,0.0,1,0
60033100,_1605,_16,2013,0.0,1,0
60033100,_1606,_16,2012,0.0,1,0
60033100,_1700,_17,2015,0.0,1,0
60033100,_1705,_17,2011,0.0,1,0
60033100,_1706,_17,2017,0.5,2,0
60033100,_1712,_17,2012,0.0,1,0
60033100,_1900,_19,2017,0.0,1,0
60033100,_1901,_19,2015,0.0,1,0
60033100,_1902,_19,2015,0.0,1,0
60033100,_1906,_19,2012,0.0,1,0
60033100,_1908,_19,2013,0.0,1,0
60033100,_1912,_19,2012,0.0,1,0
60033100,_2204,_22,2013,0.0,1,0
60033100,_2210,_22,2015,0.0,1,0
60033100,_2303,_23,2017,0.0,1,0
60033100,_2304,_23,2012,0.0,1,0
60033100,_2404,_24,2012,0.0,1,0
60033100,_2500,_25,2011,0.0,3,0
60033100,_2504,_25,2012,1.0,1,1
60033100,_2505,_25,2015,1.0,1,1
60033100,_2604,_26,2017,0.0,1,0
60033100,_2700,_27,2017,0.0,1,0
60033100,_2725,_27,2017,1.0,1,1
60033100,_3100,_31,2013,0.0,2,0
60033100,_3101,_31,2017,1.0,1,1
60033100,_3103,_31,2013,0.0,2,0
60033100,_3104,_31,2012,0.0,2,0
60033100,_3106,_31,2017,1.0,1,1
60033100,_3107,_31,2012,0.0,1,0
60049819,_1606,_16,2017,0.0,1,0
60057642,_2210,_22,2013,0.0,1,0
60061261,_1906,_19,2015,0.0,1,0
60061261,_1908,_19,2013,0.0,1,0
60064143,_1900,_19,2016,0.0,1,0
60064143,_1902,_19,2016,0.0,2,0
60064143,_2300,_23,2015,0.0,1,0
60069706,_2210,_22,2016,1.0,1,1
60069706,_2212,_22,2016,0.0,1,0
60069717,_1000,_10,2015,0.0,1,0
60069717,_1311,_13,2013,0.0,1,0
60069717,_1312,_13,2012,1.0,1,1
60069717,_2741,_27,2013,0.0,1,0
60069721,_1000,_10,2017,0.0,1,0
60069721,_1600,_16,2013,0.0,1,0
60069721,_1606,_16,2015,0.0,1,0
60069721,_2208,_22,2013,0.0,1,0
60069721,_2210,_22,2017,0.0,1,0
60069721,_2500,_25,2015,0.0,1,0
60069721,_2503,_25,2012,0.0,1,0
60069721,_2504,_25,2015,0.0,1,0
60069721,_2604,_26,2015,1.0,2,1
60069721,_3100,_31,2015,0.0,1,0
60069721,_3101,_31,2016,0.0,1,0
60069721,_3104,_31,2015,0.0,1,0
60069721,_3106,_31,2017,0.0,1,0
60069721,_3107,_31,2011,0.0,1,0
60073460,_1500,_15,2017,1.0,1,1
60073460,_1503,_15,2012,0.0,1,0
60073460,_1909,_19,2016,1.0,1,1
60073460,_3108,_31,2016,0.0,1,0
60073473,_1302,_13,2016,1.0,1,1
60073473,_1600,_16,2016,0.0,1,0
60073473,_1607,_16,2015,0.0,1,0
60073473,_1700,_17,2013,0.0,1,0
60073473,_2500,_25,2012,0.0,1,0
60073518,_2604,_26,2017,0.0,1,0
60073652,_1000,_10,2017,0.0,1,0
60073652,_1110,_11,2012,0.0,1,0
60073652,_1303,_13,2013,0.0,1,0
60073652,_1306,_13,2015,0.0,1,0
60073652,_1307,_13,2012,0.0,1,0
60073652,_1311,_13,2015,0.0,1,0
60073652,_1312,_13,2015,0.0,2,0
60073652,_1313,_13,2017,0.0,1,0
60073652,_1408,_14,2011,1.0,1,1
60073652,_1503,_15,2013,0.0,1,0
60073652,_1600,_16,2011,0.0,1,0
60073652,_1700,_17,2011,1.0,1,1
60073652,_1704,_17,2016,0.0,1,0
60073652,_1705,_17,2015,0.0,1,0
60073652,_1803,_18,2017,0.0,1,0
60073652,_1900,_19,2013,0.0,1,0
60073652,_1902,_19,2015,0.0,1,0
60073652,_1909,_19,2015,1.0,1,1
60073652,_2205,_22,2011,1.0,1,1
60073652,_2207,_22,2016,0.0,1,0
60073652,_2208,_22,2013,0.0,2,0
60073652,_2210,_22,2013,0.5,2,0
60073652,_2212,_22,2013,0.0,1,0
60073652,_2311,_23,2013,0.0,1,0
60073652,_2403,_24,2017,0.0,1,0
60073652,_2500,_25,2012,0.0,2,0
60073652,_2613,_26,2017,0.0,1,0
60073652,_2614,_26,2015,0.0,1,0
60073652,_2712,_27,2017,0.0,1,0
60073652,_2800,_28,2012,1.0,1,1
60073652,_3104,_31,2012,0.0,1,0
60073652,_3107,_31,2016,0.0,1,0
60073652,_3500,_35,2017,0.0,1,0
60073673,_1600,_16,2016,0.0,1,0
60082199,_1600,_16,2013,0.0,1,0
60083514,_1110,_11,2013,0.0,1,0
60088459,_1106,_11,2013,0.0,1,0
60088459,_1307,_13,2011,0.0,1,0
60088459,_1312,_13,2013,0.0,1,0
60088459,_1605,_16,2017,0.0,1,0
60088459,_2403,_24,2012,0.0,1,0
60089949,_2614,_26,2017,1.0,1,1
60102070,_1602,_16,2015,1.0,1,1
60102083,_1000,_10,2013,1.0,1,1
60102083,_1600,_16,2011,1.0,1,1
60102083,_1908,_19,2017,0.0,1,0
60102083,_2208,_22,2017,0.0,1,0
60102083,_2404,_24,2013,0.0,1,0
60102083,_2500,_25,2012,1.0,1,1
60102083,_2603,_26,2017,0.0,1,0
60102083,_2604,_26,2012,1.0,1,1
60102083,_2705,_27,2013,1.0,1,1
60102083,_2741,_27,2011,0.0,1,0
60102083,_3100,_31,2016,0.0,1,0
60102083,_3102,_31,2017,1.0,1,1
60102083,_3107,_31,2012,1.0,1,1
60103519,_2208,_22,2013,0.0,1,0
60103970,_1110,_11,2012,0.0,1,0
60104686,_1303,_13,2013,0.0,1,0
60104686,_1312,_13,2012,0.0,1,0
60104686,_1606,_16,2013,0.0,1,0
60104686,_2504,_25,2013,0.5,2,0
60104686,_2604,_26,2013,1.0,1,1
60104686,_3100,_31,2013,0.0,2,0
60104686,_3104,_31,2013,0.5,2,0
60105085,_2403,_24,2015,0.0,1,0
60105085,_2505,_25,2017,0.0,1,0
60105111,_1908,_19,2017,0.0,1,0
60105111,_2215,_22,2017,0.0,1,0
60105111,_2500,_25,2017,0.0,1,0
60105232,_1000,_10,2016,0.0,1,0
60105232,_1300,_13,2015,0.0,1,0
60105232,_1303,_13,2016,0.0,1,0
60105232,_1312,_13,2013,0.0,1,0
60105232,_1600,_16,2015,0.25,4,0
60105232,_1704,_17,2016,0.0,1,0
60105232,_1712,_17,2015,0.0,1,0
60105232,_2208,_22,2015,0.0,1,0
60105232,_2500,_25,2015,0.0,1,0
60105232,_2504,_25,2015,0.0,1,0
60105232,_3104,_31,2015,0.5,2,0
60105683,_1105,_11,2017,0.0,1,0
60105683,_1110,_11,2017,0.0,1,0
60105683,_1300,_13,2013,1.0,1,1
60105683,_1303,_13,2012,1.0,1,1
60105683,_1307,_13,2013,0.0,1,0
60105683,_1311,_13,2017,0.0,1,0
60105683,_1312,_13,2015,0.0,1,0
60105683,_1503,_15,2016,0.0,1,0
60105683,_1600,_16,2012,0.0,3,0
60105683,_1602,_16,2017,0.0,1,0
60105683,_1604,_16,2017,0.0,1,0
60105683,_1605,_16,2015,0.0,1,0
60105683,_1702,_17,2012,0.0,1,0
60105683,_1902,_19,2017,0.0,1,0
60105683,_1908,_19,2017,0.0,1,0
60105683,_2207,_22,2015,1.0,1,1
60105683,_2208,_22,2012,0.0,3,0
60105683,_2210,_22,2017,0.3333333333333333,3,0
60105683,_2312,_23,2017,0.0,2,0
60105683,_2403,_24,2013,1.0,1,1
60105683,_2500,_25,2013,0.5,2,0
60105683,_2504,_25,2012,0.0,1,0
60105683,_2505,_25,2015,0.0,1,0
60105683,_2604,_26,2017,0.0,2,0
60105683,_3100,_31,2017,0.0,1,0
60105683,_3104,_31,2013,0.0,1,0
60105683,_3107,_31,2015,1.0,1,1
60108609,_1600,_16,2013,0.5,2,0
60108609,_1606,_16,2016,0.0,1,0
60108865,_1710,_17,2015,1.0,1,1
60108865,_2208,_22,2016,0.0,3,0
60108865,_2500,_25,2017,1.0,1,1
60113416,_2210,_22,2015,1.0,1,1
60113424,_3205,_32,2017,0.0,1,0
60117367,_1303,_13,2012,0.0,1,0
60117367,_1500,_15,2015,0.0,1,0
60117367,_1600,_16,2013,0.0,1,0
60117367,_1602,_16,2017,1.0,1,1
60117367,_1706,_17,2017,0.0,1,0
60117387,_1600,_16,2013,0.0,1,0
60117387,_1700,_17,2012,0.0,1,0
60117387,_1912,_19,2012,0.0,1,0
60117387,_2500,_25,2012,0.0,1,0
60117387,_2503,_25,2017,0.0,1,0
60117387,_2506,_25,2013,0.0,1,0
60117387,_3101,_31,2012,0.0,1,0
60117387,_3104,_31,2015,1.0,1,1
60117396,_1600,_16,2011,0.0,1,0
60117396,_1603,_16,2012,0.0,1,0
60117396,_2208,_22,2013,1.0,1,1
60117396,_2500,_25,2012,0.0,1,0
60117396,_2504,_25,2011,0.0,1,0
60117396,_3104,_31,2012,0.5,2,0
60117396,_3107,_31,2013,0.5,2,0
60117397,_2500,_25,2017,0.0,1,0
60117406,_2303,_23,2012,0.0,1,0
60117660,_1000,_10,2017,1.0,1,1
60117660,_1307,_13,2017,0.0,2,0
60117660,_1311,_13,2017,0.0,1,0
60117660,_1312,_13,2017,0.0,1,0
60117660,_3104,_31,2017,0.0,2,0
60122052,_1303,_13,2017,0.0,1,0
60122052,_1311,_13,2017,0.0,1,0
60122052,_1404,_14,2017,0.0,1,0
60122052,_2204,_22,2015,0.0,1,0
60122052,_2208,_22,2015,0.0,1,0
60122052,_2500,_25,2012,1.0,1,1
60122052,_2611,_26,2012,1.0,1,1
60122781,_1306,_13,2013,0.0,1,0
60122781,_1307,_13,2013,0.0,2,0
60122781,_1311,_13,2012,1.0,1,1
60122781,_1312,_13,2017,0.0,1,0
60122781,_1600,_16,2017,0.0,1,0
60122781,_1605,_16,2015,0.0,1,0
60122781,_2403,_24,2015,0.0,1,0
60122781,_2604,_26,2015,1.0,1,1
60122781,_2700,_27,2013,0.0,1,0
60122781,_2705,_27,2016,0.0,1,0
60122781,_2720,_27,2013,0.0,1,0
60122781,_2730,_27,2013,0.0,1,0
60122781,_2800,_28,2015,0.0,1,0
118033717,_2304,_23,2017,0.0,1,0
120075110,_1105,_11,2017,0.0,1,0
120075110,_2403,_24,2015,0.0,1,0
120075110,_2730,_27,2015,0.0,1,0
